Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12265258,2020-07-19 19:58:08,2020-07-19 19:55:06,142624,43072448,142624,302,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265258/SRR12265258.lite.1,SRX8770448,Sensor_13,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,003597E2B423E19E2DADFB14C5CF4058,71F5EDB4FB42650EC021E8BB6B80E171
SRR12265259,2020-07-19 19:49:39,2020-07-19 19:45:00,79422,23985444,79422,302,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265259/SRR12265259.lite.1,SRX8770447,Sensor_12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,57075044F0DFDE155A4D533890B4F1C5,3663EC69C259C6236157A10D92806333
SRR12265260,2020-07-19 19:49:39,2020-07-19 19:45:19,188209,56839118,188209,302,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12265/SRR12265260/SRR12265260.lite.1,SRX8770446,Sensor_11,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,4C4F27F07213812C6B1E76F586EBA902,4B57B37308A7992D045FDC5032F35555
SRR12265261,2020-07-19 19:49:39,2020-07-19 19:46:09,319743,192485286,319743,602,100,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265261/SRR12265261.lite.1,SRX8770445,Sensor_10,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,E9747DD92BD0E9035B9F75CF261E1560,15BD852BC94A56CE6412940FC24E0F2B
SRR12265262,2020-07-19 19:49:39,2020-07-19 19:46:07,356045,214339090,356045,602,101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265262/SRR12265262.lite.1,SRX8770444,Sensor_9,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,4E0037475223926127B1AF045022E6CD,1DCE49BFD8FEC49CF108BDE89A5AA172
SRR12265263,2020-07-19 19:58:04,2020-07-19 19:46:36,379497,228457194,379497,602,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12265/SRR12265263/SRR12265263.lite.1,SRX8770443,Sensor_8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,ABE2C0E368D82548D18AD2471B64E0C2,FA216C5B29133D855E46DA725063217F
SRR12265264,2020-07-19 20:13:19,2020-07-19 20:10:31,281696,169580992,281696,602,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12265/SRR12265264/SRR12265264.lite.1,SRX8770442,Sensor_7,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,29BFE2433AFE3601B07426C2CF634B12,1793C3CE798B3A8528FE6B7156DCD784
SRR12265265,2020-07-19 19:49:39,2020-07-19 19:46:15,342566,206224732,342566,602,98,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265265/SRR12265265.lite.1,SRX8770441,Sensor_6,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,E197755B3CA4FAD464E1A462090AF79B,BDD7C81E8F49AAA5C4B99015C8B8591E
SRR12265267,2020-07-19 19:49:39,2020-07-19 19:45:58,43216,13051232,43216,302,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR012/12265/SRR12265267/SRR12265267.lite.1,SRX8770439,Sensor_5,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,2F71008BF4C61BA798BC6C8E62487156,AEE4C0DBCAD9F84A2AB697EB8706FABE
SRR12265268,2020-07-19 19:49:39,2020-07-19 19:46:12,32580,9839160,32580,302,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR012/12265/SRR12265268/SRR12265268.lite.1,SRX8770438,Sensor_4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,4D6D6624213E0F0992357FB21CC2B758,9EA3FBDAA2C9132EB6A9DD8CFF012C7F
SRR12265269,2020-07-19 19:49:39,2020-07-19 19:46:33,83517,25222134,83517,302,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12265/SRR12265269/SRR12265269.lite.1,SRX8770437,Sensor_3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,15F1E6651BA607FF2ADFA3E9A34EBE9B,EA8B84E9B5CB21107509BE959E3DC56D
SRR12265270,2020-07-19 19:49:39,2020-07-19 19:46:27,36766,11103332,36766,302,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR012/12265/SRR12265270/SRR12265270.lite.1,SRX8770436,Sensor_2,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,84CA917790D41F99FE1D5EF7B140FC6B,58FFFA3AB8CD3854BDE750A5D8E1AD14
SRR7642967,2018-09-25 17:57:07,2018-08-03 14:38:38,11848449,1196693349,0,101,344,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/642/SRR7642967.sralite.1,SRX4506401,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP156315,PRJNA484406,3,484406,SRS3626769,SAMN09764597,simple,4932,Saccharomyces cerevisiae,GSM3318046,,,,,,,no,,,,,GEO,SRA751741,,public,A243E6E1584BAA6DBCEED61A71672DD1,AC816A42C7532CFBAACF813E93C93AC3
SRR7892090,2020-12-20 00:08:27,2018-09-22 08:29:08,1673711,334742200,1673711,200,151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/892/SRR7892090.sralite.1,SRX4729667,4B0,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP162375,PRJNA492719,,492719,SRS3812099,SAMN10104631,simple,1359,Lactococcus cremoris,4B0,,,,,,,no,,,,,JAWAHARLAL NEHRU UNIVERSITY,SRA782251,,public,D4D54FD8DA28D7BD083F8D0D02D694F2,1325BDDA140629A4FFAE96DD7175002E
SRR12265280,2020-07-19 19:58:03,2020-07-19 19:47:36,767028,231642456,767028,302,93,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265280/SRR12265280.lite.1,SRX8770426,IBA_3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041421,SAMN15447126,simple,562,Escherichia coli,isobutanol_pre-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,4C24D30B3BBD7DEEB219E1540E49CC3B,9487B417C389F3B1DFAD184EFC17F260
SRR12265281,2020-07-19 19:58:03,2020-07-19 19:47:49,768444,232070088,768444,302,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265281/SRR12265281.lite.1,SRX8770425,IBA_1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041421,SAMN15447126,simple,562,Escherichia coli,isobutanol_pre-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,BD7B7532BD1E13B5997A1ADC6D0210BF,06EAFDD3DBEB7F8B2188302BDD048637
SRR12265272,2020-07-19 19:58:03,2020-07-19 19:47:00,733186,221422172,733186,302,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265272/SRR12265272.lite.1,SRX8770434,IBA_14,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041422,SAMN15447127,simple,562,Escherichia coli,isobutanol_post-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,E04F1502B0DFDA00A04BB8F1F121F905,A98153AAEDA5D7B17BFE8CEF0D5487A4
SRR12265273,2020-07-19 19:58:03,2020-07-19 19:47:05,874498,264098396,874498,302,112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265273/SRR12265273.lite.1,SRX8770433,IBA_13,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041422,SAMN15447127,simple,562,Escherichia coli,isobutanol_post-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,0E17BEC9D9E0F9CF1CEEA7D5ED9D22FB,7B0F37FFFB57F89FEB27BDC22FD70E94
SRR12265274,2020-07-19 19:58:03,2020-07-19 19:47:17,1067672,322436944,1067672,302,131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265274/SRR12265274.lite.1,SRX8770432,IBA_12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041422,SAMN15447127,simple,562,Escherichia coli,isobutanol_post-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,E3DDC768D5A82DD4E896331C5F490EFB,E70E26BC64435921D22460795964737C
SRR12265275,2020-07-19 19:58:03,2020-07-19 19:47:30,1202714,363219628,1202714,302,147,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265275/SRR12265275.lite.1,SRX8770431,IBA_11,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041422,SAMN15447127,simple,562,Escherichia coli,isobutanol_post-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,3AF26759716AB41A57905BE66ECE3708,3CF80D634A5D8DE8DEC364491B214C00
SRR12265276,2020-07-19 19:58:03,2020-07-19 19:47:10,662421,200051142,662421,302,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265276/SRR12265276.lite.1,SRX8770430,IBA_10,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041422,SAMN15447127,simple,562,Escherichia coli,isobutanol_post-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,129FA985AACDBD1D0D340977531431E0,68677C763D113B2D114104822D8B2FF4
SRR12265278,2020-07-19 19:58:03,2020-07-19 19:47:31,638051,192691402,638051,302,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265278/SRR12265278.lite.1,SRX8770428,IBA_9,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041422,SAMN15447127,simple,562,Escherichia coli,isobutanol_post-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,C86B91B6F67A4D6B229F68E4367FF9C8,3FE7509306F59B567A94BC88CD74E5DE
SRR12265279,2020-07-19 20:01:14,2020-07-19 19:57:56,1341804,405224808,1341804,302,162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265279/SRR12265279.lite.1,SRX8770427,IBA_8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041422,SAMN15447127,simple,562,Escherichia coli,isobutanol_post-selection,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,95315834495FE778A6ACDD551D9B11A3,436DBE7E07EFA069C86C2D80444F5FD1
SRR12265271,2020-07-19 19:58:03,2020-07-19 19:46:40,37617,11360334,37617,302,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR012/12265/SRR12265271/SRR12265271.lite.1,SRX8770435,Sensor_1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041424,SAMN15447128,simple,562,Escherichia coli,isobutanol_pre-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,FCA72B970179A1CA9BF5A302C443E1D6,FA24D12C5D7395D746B117D6953BBF23
SRR14687189,2021-10-21 12:26:36,2021-05-29 15:43:32,9080136,463086936,0,51,180,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14687/SRR14687189/SRR14687189.lite.1,SRX11025382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP321884,PRJNA733673,3,733673,SRS9097315,SAMN19432077,simple,559292,Saccharomyces cerevisiae S288C,GSM5348134,,,,,,,no,,,,,GEO,SRA1238562,,public,C0C0B874E5F1359ACDF8922290515AD4,7967B082112726D31621094566361EE3
SRR14687190,2021-10-21 12:26:36,2021-05-29 15:43:46,9203010,469353510,0,51,184,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14687/SRR14687190/SRR14687190.lite.1,SRX11025382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP321884,PRJNA733673,3,733673,SRS9097315,SAMN19432077,simple,559292,Saccharomyces cerevisiae S288C,GSM5348134,,,,,,,no,,,,,GEO,SRA1238562,,public,682AE26E1CE2B4F0A0A14AE414A69481,B8CC02B4FA1A19D2FBF3AECC0692EF1D
